price_cleaned,space_cleaned,lat,lon,gde_area_forest_percentage,type_unified
1090000.0,383.0,46.203426,7.221342,31.2037037037,detached-house
1190000.0,227.0,46.20324576838906,7.2123636535461,31.2037037037,villa
1191000.0,185.0,46.20324576838906,7.2123636535461,31.2037037037,attic-flat
1195000.0,250.0,46.20324576838906,7.2123636535461,31.2037037037,detached-house
1195000.0,250.0,46.20324576838906,7.2123636535461,31.2037037037,detached-house
1290000.0,215.0,46.203426,7.221342,31.2037037037,detached-house
1350000.0,190.0,46.20324576838906,7.2123636535461,31.2037037037,chalet
2080000.0,369.0,46.20324576838906,7.2123636535461,31.2037037037,attic-flat
2080000.0,369.0,46.203426,7.221342,31.2037037037,attic-flat
1980000.0,183.0,46.20324576838906,7.2123636535461,31.2037037037,detached-house
379000.0,102.0,46.20324576838906,7.2123636535461,31.2037037037,flat
395000.0,84.0,46.20324576838906,7.2123636535461,31.2037037037,flat
515000.0,93.0,46.20324576838906,7.2123636535461,31.2037037037,flat
540000.0,103.0,46.20324576838906,7.2123636535461,31.2037037037,flat
540000.0,117.0,46.20324576838906,7.2123636535461,31.2037037037,flat
580000.0,94.0,46.20324576838906,7.2123636535461,31.2037037037,flat
688000.0,147.0,46.20324576838906,7.2123636535461,31.2037037037,detached-house
860000.0,156.0,46.1915202,7.2368304,31.2037037037,detached-house
975000.0,149.0,46.1915202,7.2368304,31.2037037037,detached-house
1195000.0,250.0,46.20324576838906,7.2123636535461,31.2037037037,detached-house
590000.0,126.0,46.2086215,7.2709434,31.4678448699,flat
590000.0,127.0,46.2086215,7.2709434,31.4678448699,flat
168000.0,40.0,46.2104977,7.2576107,31.4678448699,flat
178000.0,40.0,46.2104977,7.2576107,31.4678448699,flat
178000.0,40.0,46.2104977,7.2576107,31.4678448699,flat
178000.0,40.0,46.2104977,7.2576107,31.4678448699,flat
178000.0,40.0,46.2104977,7.2576107,31.4678448699,flat
178000.0,40.0,46.2104977,7.2576107,31.4678448699,attic-flat
178000.0,40.0,46.2104977,7.2576107,31.4678448699,flat
180000.0,28.0,46.2104977,7.2576107,31.4678448699,studio
196200.0,49.0,46.2086215,7.2709434,31.4678448699,flat
306495.0,73.0,46.2086215,7.2709434,31.4678448699,flat
308000.0,64.0,46.2104977,7.2576107,31.4678448699,flat
308000.0,73.0,46.2104977,7.2576107,31.4678448699,flat
308000.0,73.0,46.2104977,7.2576107,31.4678448699,flat
308000.0,73.0,46.2104977,7.2576107,31.4678448699,flat
308000.0,73.0,46.2104977,7.2576107,31.4678448699,flat
312000.0,73.0,46.2104977,7.2576107,31.4678448699,flat
312000.0,73.0,46.2086215,7.2709434,31.4678448699,flat
312000.0,73.0,46.20931049173077,7.259776195961538,31.4678448699,flat
313950.0,71.0,46.2104977,7.2576107,31.4678448699,flat
313950.0,71.0,46.2104977,7.2576107,31.4678448699,flat
313950.0,71.0,46.2086215,7.2709434,31.4678448699,flat
321405.0,76.0,46.2104977,7.2576107,31.4678448699,flat
325710.0,74.0,46.2104977,7.2576107,31.4678448699,flat
325710.0,74.0,46.2104977,7.2576107,31.4678448699,flat
325710.0,74.0,46.2086215,7.2709434,31.4678448699,flat
340000.0,67.0,46.2104977,7.2576107,31.4678448699,flat
415000.0,89.0,46.2104977,7.2576107,31.4678448699,flat
415000.0,100.0,46.2104977,7.2576107,31.4678448699,flat
435000.0,93.0,46.2104977,7.2576107,31.4678448699,flat
438000.0,100.0,46.2104977,7.2576107,31.4678448699,attic-flat
438000.0,100.0,46.2104977,7.2576107,31.4678448699,attic-flat
455000.0,93.0,46.2104977,7.2576107,31.4678448699,attic-flat
475000.0,121.0,46.2104977,7.2576107,31.4678448699,flat
475000.0,121.0,46.2104977,7.2576107,31.4678448699,flat
480000.0,93.0,46.2104977,7.2576107,31.4678448699,flat
480000.0,119.0,46.2104977,7.2576107,31.4678448699,flat
480000.0,93.0,46.2104977,7.2576107,31.4678448699,flat
495000.0,118.0,46.2104977,7.2576107,31.4678448699,flat
495000.0,119.0,46.2104977,7.2576107,31.4678448699,flat
495000.0,121.0,46.2104977,7.2576107,31.4678448699,flat
498000.0,113.0,46.2104977,7.2576107,31.4678448699,flat
498000.0,125.0,46.2104977,7.2576107,31.4678448699,flat
510000.0,115.0,46.2104977,7.2576107,31.4678448699,flat
510000.0,110.0,46.2104977,7.2576107,31.4678448699,attic-flat
510000.0,110.0,46.2104977,7.2576107,31.4678448699,flat
515000.0,120.0,46.2104977,7.2576107,31.4678448699,attic-flat
515000.0,121.0,46.2104977,7.2576107,31.4678448699,attic-flat
515000.0,107.0,46.2104977,7.2576107,31.4678448699,flat
525000.0,125.0,46.2104977,7.2576107,31.4678448699,flat
525000.0,125.0,46.2104977,7.2576107,31.4678448699,flat
525000.0,125.0,46.2104977,7.2576107,31.4678448699,attic-flat
525000.0,125.0,46.2104977,7.2576107,31.4678448699,attic-flat
525000.0,125.0,46.2104977,7.2576107,31.4678448699,attic-flat
525000.0,119.0,46.2104977,7.2576107,31.4678448699,attic-flat
525000.0,115.0,46.2104977,7.2576107,31.4678448699,flat
525000.0,131.0,46.2104977,7.2576107,31.4678448699,flat
530000.0,121.0,46.2104977,7.2576107,31.4678448699,attic-flat
540000.0,115.0,46.2104977,7.2576107,31.4678448699,attic-flat
540000.0,115.0,46.2104977,7.2576107,31.4678448699,attic-flat
545000.0,131.0,46.2104977,7.2576107,31.4678448699,flat
570000.0,115.0,46.2104977,7.2576107,31.4678448699,flat
570000.0,131.0,46.2104977,7.2576107,31.4678448699,attic-flat
580000.0,138.0,46.2101998,7.2542852,31.4678448699,detached-house
589400.0,100.0,46.2104977,7.2576107,31.4678448699,flat
590000.0,97.0,46.2104977,7.2576107,31.4678448699,flat
590000.0,97.0,46.2104977,7.2576107,31.4678448699,flat
615000.0,132.0,46.2104977,7.2576107,31.4678448699,flat
620000.0,122.0,46.2104977,7.2576107,31.4678448699,flat
630000.0,136.0,46.2104977,7.2576107,31.4678448699,flat
630000.0,136.0,46.2104977,7.2576107,31.4678448699,flat
650000.0,137.0,46.2104977,7.2576107,31.4678448699,attic-flat
650000.0,137.0,46.2104977,7.2576107,31.4678448699,flat
650000.0,136.0,46.2104977,7.2576107,31.4678448699,flat
650000.0,136.0,46.2104977,7.2576107,31.4678448699,attic-flat
650000.0,136.0,46.2104977,7.2576107,31.4678448699,flat
670000.0,136.0,46.2104977,7.2576107,31.4678448699,flat
670000.0,141.0,46.2104977,7.2576107,31.4678448699,flat
690000.0,141.0,46.2104977,7.2576107,31.4678448699,flat
690000.0,141.0,46.2104977,7.2576107,31.4678448699,attic-flat
690000.0,141.0,46.2104977,7.2576107,31.4678448699,flat
699000.0,125.0,46.2104977,7.2576107,31.4678448699,flat
715000.0,130.0,46.2104977,7.2576107,31.4678448699,attic-flat
715000.0,130.0,46.2104977,7.2576107,31.4678448699,flat
730000.0,116.0,46.2104977,7.2576107,31.4678448699,detached-house
730000.0,116.0,46.2104977,7.2576107,31.4678448699,detached-house
730000.0,142.0,46.2086215,7.2709434,31.4678448699,detached-house
730000.0,142.0,46.2086215,7.2709434,31.4678448699,detached-house
730000.0,141.0,46.2104977,7.2576107,31.4678448699,flat
740000.0,116.0,46.2104977,7.2576107,31.4678448699,detached-house
740000.0,142.0,46.2086215,7.2709434,31.4678448699,detached-house
750000.0,116.0,46.2104977,7.2576107,31.4678448699,detached-house
750000.0,142.0,46.2086215,7.2709434,31.4678448699,detached-house
755000.0,140.0,46.2104977,7.2576107,31.4678448699,detached-house
770000.0,140.0,46.2104977,7.2576107,31.4678448699,terrace-house
850000.0,168.0,46.2086215,7.2709434,31.4678448699,flat
895000.0,210.0,46.2104977,7.2576107,31.4678448699,detached-house
895000.0,175.0,46.2104977,7.2576107,31.4678448699,villa
928000.0,116.0,46.2104977,7.2576107,31.4678448699,villa
930000.0,140.0,46.2104977,7.2576107,31.4678448699,detached-house
930000.0,200.0,46.2086215,7.2709434,31.4678448699,detached-house
948000.0,151.0,46.2104977,7.2576107,31.4678448699,villa
950000.0,206.0,46.2104977,7.2576107,31.4678448699,villa
990000.0,267.0,46.2104977,7.2576107,31.4678448699,detached-house
995000.0,210.0,46.2104977,7.2576107,31.4678448699,villa
996000.0,172.0,46.2104977,7.2576107,31.4678448699,villa
998000.0,203.0,46.2104977,7.2576107,31.4678448699,villa
1250000.0,160.0,46.2104977,7.2576107,31.4678448699,villa
1250000.0,160.0,46.2104977,7.2576107,31.4678448699,detached-house
1450000.0,380.0,46.2093546,7.254091,31.4678448699,detached-house
1595000.0,242.0,46.2104977,7.2576107,31.4678448699,villa
1750000.0,379.0,46.2086215,7.2709434,31.4678448699,detached-house
2290000.0,210.0,46.2104977,7.2576107,31.4678448699,detached-house
4644000.0,1014.0,46.2104977,7.2576107,31.4678448699,detached-house
4962500.0,1110.0,46.2104977,7.2576107,31.4678448699,detached-house
790000.0,115.0,46.2308257,7.3670355,23.1300345224,attic-flat
559620.0,127.0,46.2546777,7.420378,15.5440414508,flat
182000.0,35.0,46.2546777,7.420378,15.5440414508,flat
198000.0,34.0,46.2546777,7.420378,15.5440414508,flat
203000.0,39.0,46.2546777,7.420378,15.5440414508,flat
276000.0,53.0,46.2546777,7.420378,15.5440414508,flat
348000.0,66.0,46.2546777,7.420378,15.5440414508,flat
385000.0,76.0,46.2546777,7.420378,15.5440414508,flat
790000.0,153.0,46.2546777,7.420378,15.5440414508,attic-flat
829000.0,126.0,46.2546777,7.420378,15.5440414508,flat
889000.0,170.0,46.2555176,7.4163895,15.5440414508,detached-house
203000.0,37.0,46.2546777,7.420378,15.5440414508,studio
350000.0,70.0,46.2308257,7.3670355,23.1300345224,flat
572000.0,76.0,46.2546777,7.420378,15.5440414508,flat
238000.0,55.0,46.2546777,7.420378,15.5440414508,detached-house
238000.0,55.0,46.2546777,7.420378,15.5440414508,detached-house
345000.0,86.0,46.2546777,7.420378,15.5440414508,flat
450000.0,90.0,46.2546777,7.420378,15.5440414508,flat
490000.0,111.0,46.2546777,7.420378,15.5440414508,flat
640000.0,121.0,46.2532764,7.4170805,15.5440414508,flat
780000.0,153.0,46.2532764,7.4170805,15.5440414508,flat
831000.0,135.0,46.2546777,7.420378,15.5440414508,detached-house
889000.0,170.0,46.2546777,7.420378,15.5440414508,detached-house
1290000.0,150.0,46.2546777,7.420378,15.5440414508,villa
1290000.0,139.0,46.2546777,7.420378,15.5440414508,villa
1390000.0,172.0,46.2546777,7.420378,15.5440414508,villa
182000.0,35.0,46.2546777,7.420378,15.5440414508,flat
185000.0,35.0,46.2546777,7.420378,15.5440414508,flat
192000.0,34.0,46.2546777,7.420378,15.5440414508,flat
198000.0,38.0,46.2546777,7.420378,15.5440414508,flat
198000.0,38.0,46.2546777,7.420378,15.5440414508,flat
198000.0,38.0,46.2546777,7.420378,15.5440414508,flat
198000.0,34.0,46.2546777,7.420378,15.5440414508,flat
198000.0,38.0,46.2546777,7.420378,15.5440414508,flat
198000.0,34.0,46.2546777,7.420378,15.5440414508,flat
198000.0,34.0,46.2546777,7.420378,15.5440414508,flat
203000.0,39.0,46.2546777,7.420378,15.5440414508,flat
203000.0,39.0,46.2546777,7.420378,15.5440414508,flat
218000.0,42.0,46.2546777,7.420378,15.5440414508,flat
218000.0,45.0,46.2546777,7.420378,15.5440414508,flat
218000.0,45.0,46.2546777,7.420378,15.5440414508,flat
218000.0,45.0,46.2546777,7.420378,15.5440414508,flat
276000.0,42.0,46.2546777,7.420378,15.5440414508,studio
276000.0,42.0,46.2546777,7.420378,15.5440414508,studio
321000.0,42.0,46.2546777,7.420378,15.5440414508,studio
321000.0,42.0,46.2546777,7.420378,15.5440414508,studio
335000.0,69.0,46.2546777,7.420378,15.5440414508,flat
340000.0,69.0,46.2546777,7.420378,15.5440414508,flat
340000.0,69.0,46.2546777,7.420378,15.5440414508,flat
345000.0,69.0,46.2546777,7.420378,15.5440414508,flat
345000.0,68.0,46.2546777,7.420378,15.5440414508,flat
348000.0,70.0,46.2546777,7.420378,15.5440414508,flat
348000.0,56.0,46.2546777,7.420378,15.5440414508,flat
348000.0,78.0,46.2546777,7.420378,15.5440414508,flat
348000.0,71.0,46.2546777,7.420378,15.5440414508,flat
348000.0,78.0,46.2546777,7.420378,15.5440414508,flat
348000.0,56.0,46.2546777,7.420378,15.5440414508,flat
350000.0,73.0,46.2546777,7.420378,15.5440414508,flat
350000.0,69.0,46.2546777,7.420378,15.5440414508,flat
350000.0,73.0,46.2546777,7.420378,15.5440414508,flat
350000.0,73.0,46.2546777,7.420378,15.5440414508,flat
353000.0,67.0,46.2546777,7.420378,15.5440414508,flat
353000.0,61.0,46.2546777,7.420378,15.5440414508,flat
353000.0,61.0,46.2546777,7.420378,15.5440414508,flat
361000.0,70.0,46.2546777,7.420378,15.5440414508,flat
361000.0,70.0,46.2546777,7.420378,15.5440414508,flat
361000.0,70.0,46.2546777,7.420378,15.5440414508,flat
361000.0,63.0,46.2546777,7.420378,15.5440414508,flat
363000.0,60.0,46.2546777,7.420378,15.5440414508,attic-flat
363000.0,60.0,46.2546777,7.420378,15.5440414508,attic-flat
363000.0,66.0,46.2546777,7.420378,15.5440414508,flat
364000.0,70.0,46.2546777,7.420378,15.5440414508,flat
364000.0,70.0,46.2546777,7.420378,15.5440414508,flat
364000.0,63.0,46.2546777,7.420378,15.5440414508,flat
365000.0,56.0,46.2546777,7.420378,15.5440414508,flat
365000.0,56.0,46.2546777,7.420378,15.5440414508,flat
372000.0,77.0,46.2546777,7.420378,15.5440414508,flat
374000.0,61.0,46.2546777,7.420378,15.5440414508,flat
374000.0,61.0,46.2546777,7.420378,15.5440414508,flat
380000.0,61.0,46.2546777,7.420378,15.5440414508,flat
380000.0,61.0,46.2546777,7.420378,15.5440414508,flat
380000.0,61.0,46.2546777,7.420378,15.5440414508,flat
380000.0,61.0,46.2546777,7.420378,15.5440414508,flat
400000.0,114.0,46.2477388,7.4150087,23.1300345224,flat
413000.0,60.0,46.2546777,7.420378,15.5440414508,attic-flat
413000.0,83.0,46.2546777,7.420378,15.5440414508,flat
413000.0,83.0,46.2546777,7.420378,15.5440414508,flat
413000.0,77.0,46.2546777,7.420378,15.5440414508,flat
414000.0,83.0,46.2546777,7.420378,15.5440414508,flat
414000.0,83.0,46.2546777,7.420378,15.5440414508,flat
414000.0,60.0,46.2546777,7.420378,15.5440414508,attic-flat
425000.0,93.0,46.2546777,7.420378,15.5440414508,flat
425000.0,86.0,46.2546777,7.420378,15.5440414508,flat
430000.0,114.0,46.2546777,7.420378,15.5440414508,flat
430000.0,85.0,46.2546777,7.420378,15.5440414508,flat
430000.0,85.0,46.2546777,7.420378,15.5440414508,flat
430000.0,85.0,46.2546777,7.420378,15.5440414508,flat
457000.0,91.0,46.2546777,7.420378,15.5440414508,flat
479000.0,125.0,46.247855,7.4174631,15.5440414508,flat
481000.0,87.0,46.2546777,7.420378,15.5440414508,flat
486000.0,87.0,46.2546777,7.420378,15.5440414508,flat
486000.0,87.0,46.2546777,7.420378,15.5440414508,flat
486000.0,97.0,46.2546777,7.420378,15.5440414508,flat
497000.0,96.0,46.2546777,7.420378,15.5440414508,flat
497000.0,96.0,46.2546777,7.420378,15.5440414508,flat
499000.0,84.0,46.2546777,7.420378,15.5440414508,flat
499000.0,96.0,46.2546777,7.420378,15.5440414508,flat
504000.0,97.0,46.2546777,7.420378,15.5440414508,flat
507000.0,88.0,46.2546777,7.420378,15.5440414508,flat
507000.0,84.0,46.2546777,7.420378,15.5440414508,flat
507000.0,88.0,46.2546777,7.420378,15.5440414508,flat
507000.0,96.0,46.2546777,7.420378,15.5440414508,flat
515000.0,88.0,46.2546777,7.420378,15.5440414508,flat
515000.0,88.0,46.2546777,7.420378,15.5440414508,flat
531000.0,116.0,46.2546777,7.420378,15.5440414508,flat
532000.0,110.0,46.2546777,7.420378,15.5440414508,flat
532000.0,110.0,46.2546777,7.420378,15.5440414508,flat
550000.0,87.0,46.2546777,7.420378,15.5440414508,flat
559000.0,90.0,46.2546777,7.420378,15.5440414508,flat
559000.0,90.0,46.2546777,7.420378,15.5440414508,flat
568000.0,90.0,46.2546777,7.420378,15.5440414508,flat
568000.0,90.0,46.2546777,7.420378,15.5440414508,flat
572000.0,111.0,46.2546777,7.420378,15.5440414508,flat
572000.0,90.0,46.2546777,7.420378,15.5440414508,attic-flat
590000.0,114.0,46.2546777,7.420378,15.5440414508,flat
590000.0,114.0,46.2546777,7.420378,15.5440414508,flat
595000.0,99.0,46.25235735,7.414215197711931,15.5440414508,flat
598000.0,100.0,46.2546777,7.420378,15.5440414508,flat
598000.0,115.0,46.2546777,7.420378,15.5440414508,flat
618000.0,103.0,46.2546777,7.420378,15.5440414508,flat
618000.0,137.0,46.2546777,7.420378,15.5440414508,flat
630000.0,98.0,46.2546777,7.420378,15.5440414508,attic-flat
630000.0,115.0,46.2546777,7.420378,15.5440414508,flat
640000.0,123.0,46.2546777,7.420378,15.5440414508,flat
662000.0,126.0,46.2546777,7.420378,15.5440414508,flat
684000.0,154.0,46.2546777,7.420378,15.5440414508,flat
695000.0,128.0,46.2528797,7.4085852,23.1300345224,detached-house
725000.0,128.0,46.2546777,7.420378,15.5440414508,villa
790000.0,154.0,46.2546777,7.420378,15.5440414508,attic-flat
790000.0,115.0,46.2546777,7.420378,15.5440414508,attic-flat
810000.0,180.0,46.2546777,7.420378,15.5440414508,villa
814000.0,148.0,46.2546777,7.420378,15.5440414508,attic-flat
814000.0,161.0,46.2546777,7.420378,15.5440414508,flat
829000.0,163.0,46.2546777,7.420378,15.5440414508,flat
865000.0,123.0,46.2546777,7.420378,15.5440414508,attic-flat
865000.0,123.0,46.2546777,7.420378,15.5440414508,attic-flat
865000.0,175.0,46.2546777,7.420378,15.5440414508,attic-flat
873000.0,142.0,46.2546777,7.420378,15.5440414508,attic-flat
873000.0,142.0,46.2546777,7.420378,15.5440414508,attic-flat
873000.0,175.0,46.2546777,7.420378,15.5440414508,attic-flat
1250000.0,195.0,46.2546777,7.420378,15.5440414508,villa
1970000.0,266.0,46.2546777,7.420378,15.5440414508,detached-house
1970000.0,266.0,46.2546777,7.420378,15.5440414508,detached-house
185000.0,110.0,46.2109663,7.4313684,42.1456830347,detached-house
275000.0,75.0,46.2109663,7.4313684,42.1456830347,flat
450000.0,35.0,46.2109663,7.4313684,42.1456830347,detached-house
755000.0,146.0,46.2109663,7.4313684,42.1456830347,chalet
940000.0,146.0,46.2109663,7.4313684,42.1456830347,chalet
305000.0,99.0,46.22327655,7.31389210764282,23.1300345224,flat
600000.0,82.0,46.2240936,7.3140165,23.1300345224,flat
600000.0,94.0,46.2240936,7.3140165,23.1300345224,flat
460000.0,100.0,46.2240936,7.3140165,23.1300345224,flat
485000.0,145.0,46.2253413,7.2812893,19.8267564966,duplex-maisonette
750000.0,117.0,46.2253413,7.2812893,19.8267564966,detached-house
820000.0,166.0,46.2253413,7.2812893,19.8267564966,flat
1248000.0,223.0,46.2253413,7.2812893,19.8267564966,attic-flat
35000.0,55.0,46.2253413,7.2812893,19.8267564966,flat
165000.0,28.0,46.2253413,7.2812893,19.8267564966,studio
210000.0,36.0,46.2253413,7.2812893,19.8267564966,studio
480000.0,130.0,46.2253413,7.2812893,19.8267564966,villa
490000.0,130.0,46.2253413,7.2812893,19.8267564966,villa
550000.0,120.0,46.2253413,7.2812893,19.8267564966,flat
685000.0,85.0,46.2241486,7.2945061,19.8267564966,flat
750000.0,120.0,46.2253413,7.2812893,19.8267564966,detached-house
820000.0,243.0,46.2267381,7.2825805,19.8267564966,detached-house
850000.0,166.0,46.2253413,7.2812893,19.8267564966,detached-house
850000.0,182.0,46.2244348,7.2841443,19.8267564966,villa
860000.0,165.0,46.2253413,7.2812893,19.8267564966,duplex-maisonette
869500.0,185.0,46.2253413,7.2812893,19.8267564966,villa
890000.0,155.0,46.2253413,7.2812893,19.8267564966,attic-flat
950000.0,186.0,46.2212604577439,7.278053220609756,19.8267564966,villa
985000.0,150.0,46.2253413,7.2812893,19.8267564966,villa
1019000.0,172.0,46.2253413,7.2812893,19.8267564966,villa
1150000.0,203.0,46.2253413,7.2812893,19.8267564966,villa
1150000.0,175.0,46.2253413,7.2812893,19.8267564966,villa
1850000.0,300.0,46.2253413,7.2812893,19.8267564966,detached-house
2390000.0,633.0,46.2267381,7.2825805,19.8267564966,detached-house
187000.0,36.0,46.2130015,7.3005926,26.3133153132,flat
309000.0,57.0,46.2130015,7.3005926,26.3133153132,flat
365000.0,68.0,46.2130015,7.3005926,26.3133153132,flat
385000.0,75.0,46.2130015,7.3005926,26.3133153132,flat
390000.0,73.0,46.2130015,7.3005926,26.3133153132,flat
479000.0,95.0,46.2130015,7.3005926,26.3133153132,flat
480000.0,94.0,46.260226,7.2810929841679695,26.3133153132,attic-flat
495000.0,92.0,46.2130015,7.3005926,26.3133153132,flat
495000.0,101.0,46.2130015,7.3005926,26.3133153132,flat
650000.0,120.0,46.2130015,7.3005926,26.3133153132,flat
676810.0,128.0,46.2130015,7.3005926,26.3133153132,flat
685000.0,131.0,46.2130015,7.3005926,26.3133153132,flat
785000.0,153.0,46.2130015,7.3005926,26.3133153132,detached-house
795000.0,165.0,46.2130015,7.3005926,26.3133153132,flat
221200.0,36.0,46.2249092,7.3103608,26.3133153132,flat
333900.0,54.0,46.2249092,7.3103608,26.3133153132,flat
365000.0,67.0,46.260226,7.2810929841679695,26.3133153132,flat
365000.0,68.0,46.2130015,7.3005926,26.3133153132,flat
370000.0,67.0,46.2130015,7.3005926,26.3133153132,flat
385000.0,75.0,46.2130015,7.3005926,26.3133153132,flat
386000.0,74.0,46.260226,7.2810929841679695,26.3133153132,flat
389000.0,72.0,46.2130015,7.3005926,26.3133153132,flat
393000.0,74.0,46.2130015,7.3005926,26.3133153132,flat
395000.0,78.0,46.260226,7.2810929841679695,26.3133153132,flat
395000.0,73.0,46.2130015,7.3005926,26.3133153132,flat
439000.0,91.0,46.2130015,7.3005926,26.3133153132,flat
443000.0,92.0,46.2130015,7.3005926,26.3133153132,flat
445000.0,88.0,46.260226,7.2810929841679695,26.3133153132,flat
454000.0,97.0,46.2130015,7.3005926,26.3133153132,flat
454000.0,85.0,46.260226,7.2810929841679695,26.3133153132,flat
463000.0,85.0,46.260226,7.2810929841679695,26.3133153132,flat
463000.0,85.0,46.260226,7.2810929841679695,26.3133153132,flat
465000.0,90.0,46.260226,7.2810929841679695,26.3133153132,flat
468000.0,96.0,46.2130015,7.3005926,26.3133153132,flat
483000.0,85.0,46.260226,7.2810929841679695,26.3133153132,flat
495000.0,101.0,46.2130015,7.3005926,26.3133153132,flat
495000.0,103.0,46.260226,7.2810929841679695,26.3133153132,duplex-maisonette
500000.0,94.0,46.260226,7.2810929841679695,26.3133153132,flat
505000.0,92.0,46.2130015,7.3005926,26.3133153132,flat
510000.0,83.0,46.260226,7.2810929841679695,26.3133153132,flat
510000.0,93.0,46.2130015,7.3005926,26.3133153132,flat
510000.0,94.0,46.2130015,7.3005926,26.3133153132,flat
525000.0,104.0,46.260226,7.2810929841679695,26.3133153132,duplex-maisonette
565000.0,115.0,46.2130015,7.3005926,26.3133153132,flat
572400.0,88.0,46.2249092,7.3103608,26.3133153132,flat
595000.0,119.0,46.260226,7.2810929841679695,26.3133153132,flat
620000.0,87.0,46.260226,7.2810929841679695,26.3133153132,flat
650000.0,109.0,46.260226,7.2810929841679695,26.3133153132,flat
650000.0,120.0,46.2130015,7.3005926,26.3133153132,flat
667000.0,121.0,46.2130015,7.3005926,26.3133153132,flat
669000.0,124.0,46.2130015,7.3005926,26.3133153132,flat
688000.0,86.0,46.260226,7.2810929841679695,26.3133153132,flat
740000.0,87.0,46.260226,7.2810929841679695,26.3133153132,flat
785000.0,153.0,46.2130015,7.3005926,26.3133153132,detached-house
795000.0,162.0,46.260226,7.2810929841679695,26.3133153132,duplex-maisonette
795000.0,165.0,46.2130015,7.3005926,26.3133153132,flat
795000.0,165.0,46.260226,7.2810929841679695,26.3133153132,duplex-maisonette
832000.0,105.0,46.2249092,7.3103608,26.3133153132,flat
1060000.0,162.0,46.260226,7.2810929841679695,26.3133153132,attic-flat
1060000.0,192.0,46.2130015,7.3005926,26.3133153132,flat
1270000.0,230.0,46.260226,7.2810929841679695,26.3133153132,attic-flat
1270000.0,231.0,46.2130015,7.3005926,26.3133153132,flat
500000.0,83.0,46.226007276917294,7.30403884368421,26.3133153132,flat
1060000.0,163.0,46.226007276917294,7.30403884368421,26.3133153132,attic-flat
187000.0,36.0,46.2130015,7.3005926,26.3133153132,flat
209350.0,40.0,46.260226,7.2810929841679695,26.3133153132,flat
209350.0,39.0,46.2130015,7.3005926,26.3133153132,flat
221200.0,31.0,46.226007276917294,7.30403884368421,26.3133153132,studio
221200.0,40.0,46.260226,7.2810929841679695,26.3133153132,studio
221200.0,36.0,46.260226,7.2810929841679695,26.3133153132,studio
230100.0,39.0,46.260226,7.2810929841679695,26.3133153132,flat
233050.0,40.0,46.260226,7.2810929841679695,26.3133153132,studio
233050.0,36.0,46.260226,7.2810929841679695,26.3133153132,studio
233050.0,40.0,46.260226,7.2810929841679695,26.3133153132,studio
245000.0,72.0,46.2130015,7.3005926,26.3133153132,penthouse
280000.0,45.0,46.226802,7.3123117,26.3133153132,flat
309000.0,57.0,46.2130015,7.3005926,26.3133153132,flat
333900.0,63.0,46.260226,7.2810929841679695,26.3133153132,flat
333900.0,53.0,46.260226,7.2810929841679695,26.3133153132,flat
333900.0,54.0,46.260226,7.2810929841679695,26.3133153132,flat
333900.0,63.0,46.260226,7.2810929841679695,26.3133153132,flat
333900.0,63.0,46.260226,7.2810929841679695,26.3133153132,flat
333900.0,54.0,46.260226,7.2810929841679695,26.3133153132,flat
333900.0,63.0,46.2130015,7.3005926,26.3133153132,flat
350000.0,80.0,46.260226,7.2810929841679695,26.3133153132,chalet
352800.0,63.0,46.260226,7.2810929841679695,26.3133153132,flat
352800.0,54.0,46.260226,7.2810929841679695,26.3133153132,flat
365000.0,68.0,46.260226,7.2810929841679695,26.3133153132,flat
365000.0,62.0,46.260226,7.2810929841679695,26.3133153132,flat
365000.0,63.0,46.260226,7.2810929841679695,26.3133153132,flat
365000.0,63.0,46.260226,7.2810929841679695,26.3133153132,flat
371700.0,63.0,46.260226,7.2810929841679695,26.3133153132,flat
371700.0,54.0,46.260226,7.2810929841679695,26.3133153132,flat
375000.0,66.0,46.2130015,7.3005926,26.3133153132,flat
385000.0,73.0,46.260226,7.2810929841679695,26.3133153132,flat
386400.0,53.0,46.226007276917294,7.30403884368421,26.3133153132,flat
389000.0,61.0,46.260226,7.2810929841679695,26.3133153132,flat
389000.0,61.0,46.260226,7.2810929841679695,26.3133153132,flat
390000.0,60.0,46.260226,7.2810929841679695,26.3133153132,flat
390000.0,73.0,46.2130015,7.3005926,26.3133153132,flat
395000.0,61.0,46.260226,7.2810929841679695,26.3133153132,flat
408100.0,77.0,46.260226,7.2810929841679695,26.3133153132,flat
408100.0,77.0,46.260226,7.2810929841679695,26.3133153132,flat
408100.0,61.0,46.260226,7.2810929841679695,26.3133153132,flat
431200.0,77.0,46.260226,7.2810929841679695,26.3133153132,flat
431200.0,61.0,46.260226,7.2810929841679695,26.3133153132,flat
439000.0,94.0,46.260226,7.2810929841679695,26.3133153132,flat
443000.0,85.0,46.260226,7.2810929841679695,26.3133153132,flat
447000.0,87.0,46.260226,7.2810929841679695,26.3133153132,flat
447000.0,95.0,46.2130015,7.3005926,26.3133153132,flat
454000.0,85.0,46.260226,7.2810929841679695,26.3133153132,flat
454000.0,85.0,46.2249092,7.3103608,26.3133153132,flat
454000.0,85.0,46.260226,7.2810929841679695,26.3133153132,flat
459000.0,95.0,46.260226,7.2810929841679695,26.3133153132,flat
459000.0,95.0,46.260226,7.2810929841679695,26.3133153132,flat
